1501011.000000,9415.023371,1677,37.000000,168.000000,131.000000,54.764460,98.093056,9.904194,3.751563,28.603885,18.085075,0.000000,55.000000,agua,0.
1501011.000000,9415.023371,1677,0.000000,160.000000,160.000000,7.294574,356.259237,18.874831,4.410808,24.028492,258.751665,0.000000,2.000000,vegetacao,1.
1501011.000000,9415.023371,1677,0.000000,132.000000,132.000000,4.205128,198.231167,14.079459,5.736337,39.690114,334.816404,0.000000,0.000000,vegetacao,2.
27477.000000,857.615059,32,46.000000,148.000000,102.000000,70.343750,519.329637,22.788805,1.773702,5.822136,32.396347,0.000000,-140.687500,agua,3.
